time,open,high,low,close,tick_volume,spread,real_volume,utc,jst
1762144200,52205.39,52207.89,52200.39,52200.39,9,1000,0,2025-11-03 02:30:00+00:00,2025-11-03 11:30:00+09:00
1762144260,52200.39,52202.89,52185.39,52190.39,30,1000,0,2025-11-03 02:31:00+00:00,2025-11-03 11:31:00+09:00
1762144320,52190.39,52190.39,52182.89,52185.39,11,1000,0,2025-11-03 02:32:00+00:00,2025-11-03 11:32:00+09:00
1762144380,52185.39,52197.89,52177.89,52197.89,15,1000,0,2025-11-03 02:33:00+00:00,2025-11-03 11:33:00+09:00
1762144440,52200.39,52202.89,52185.39,52185.39,10,1000,0,2025-11-03 02:34:00+00:00,2025-11-03 11:34:00+09:00
1762144500,52185.39,52195.39,52182.89,52185.39,18,1000,0,2025-11-03 02:35:00+00:00,2025-11-03 11:35:00+09:00
1762144560,52185.39,52185.39,52165.39,52167.89,25,1000,0,2025-11-03 02:36:00+00:00,2025-11-03 11:36:00+09:00
1762144620,52167.89,52172.89,52160.39,52172.89,26,1000,0,2025-11-03 02:37:00+00:00,2025-11-03 11:37:00+09:00
1762144680,52175.39,52175.39,52165.39,52175.39,23,1000,0,2025-11-03 02:38:00+00:00,2025-11-03 11:38:00+09:00
1762144740,52172.89,52175.39,52165.39,52165.39,21,1000,0,2025-11-03 02:39:00+00:00,2025-11-03 11:39:00+09:00
1762144800,52165.39,52170.39,52160.39,52165.39,12,1000,0,2025-11-03 02:40:00+00:00,2025-11-03 11:40:00+09:00
1762144860,52162.89,52180.39,52162.89,52175.39,20,1000,0,2025-11-03 02:41:00+00:00,2025-11-03 11:41:00+09:00
1762144920,52175.39,52192.89,52175.39,52187.89,19,1000,0,2025-11-03 02:42:00+00:00,2025-11-03 11:42:00+09:00
1762144980,52187.89,52192.89,52182.89,52187.89,24,1000,0,2025-11-03 02:43:00+00:00,2025-11-03 11:43:00+09:00
1762145040,52187.89,52195.39,52185.39,52190.39,26,1000,0,2025-11-03 02:44:00+00:00,2025-11-03 11:44:00+09:00
1762145100,52190.39,52190.39,52180.39,52185.39,31,1000,0,2025-11-03 02:45:00+00:00,2025-11-03 11:45:00+09:00
1762145160,52185.39,52190.39,52185.39,52190.39,12,1000,0,2025-11-03 02:46:00+00:00,2025-11-03 11:46:00+09:00
1762145220,52192.89,52197.89,52190.39,52192.89,13,1000,0,2025-11-03 02:47:00+00:00,2025-11-03 11:47:00+09:00
1762145280,52190.39,52200.39,52190.39,52200.39,11,1000,0,2025-11-03 02:48:00+00:00,2025-11-03 11:48:00+09:00
1762145340,52200.39,52210.39,52200.39,52207.89,18,1000,0,2025-11-03 02:49:00+00:00,2025-11-03 11:49:00+09:00
1762145400,52205.39,52222.89,52205.39,52215.39,26,1000,0,2025-11-03 02:50:00+00:00,2025-11-03 11:50:00+09:00
1762145460,52215.39,52220.39,52212.89,52220.39,21,1000,0,2025-11-03 02:51:00+00:00,2025-11-03 11:51:00+09:00
1762145520,52220.39,52220.39,52210.39,52215.39,21,1000,0,2025-11-03 02:52:00+00:00,2025-11-03 11:52:00+09:00
1762145580,52215.39,52220.39,52215.39,52220.39,12,1000,0,2025-11-03 02:53:00+00:00,2025-11-03 11:53:00+09:00
1762145640,52220.39,52222.89,52215.39,52217.89,11,1000,0,2025-11-03 02:54:00+00:00,2025-11-03 11:54:00+09:00
1762145700,52217.89,52220.39,52210.39,52210.39,14,1000,0,2025-11-03 02:55:00+00:00,2025-11-03 11:55:00+09:00
1762145760,52210.39,52215.39,52210.39,52210.39,10,1000,0,2025-11-03 02:56:00+00:00,2025-11-03 11:56:00+09:00
1762145820,52210.39,52210.39,52195.39,52195.39,26,1000,0,2025-11-03 02:57:00+00:00,2025-11-03 11:57:00+09:00
1762145880,52197.89,52210.39,52195.39,52205.39,24,1000,0,2025-11-03 02:58:00+00:00,2025-11-03 11:58:00+09:00
1762145940,52207.89,52210.39,52200.39,52200.39,16,1000,0,2025-11-03 02:59:00+00:00,2025-11-03 11:59:00+09:00
1762146000,52200.39,52210.39,52200.39,52200.39,14,1000,0,2025-11-03 03:00:00+00:00,2025-11-03 12:00:00+09:00
1762146060,52200.39,52202.89,52200.39,52200.39,3,1000,0,2025-11-03 03:01:00+00:00,2025-11-03 12:01:00+09:00
1762146120,52200.39,52202.89,52200.39,52200.39,7,1000,0,2025-11-03 03:02:00+00:00,2025-11-03 12:02:00+09:00
1762146180,52200.39,52202.89,52200.39,52200.39,3,1000,0,2025-11-03 03:03:00+00:00,2025-11-03 12:03:00+09:00
1762146240,52200.39,52200.39,52180.39,52182.89,12,1000,0,2025-11-03 03:04:00+00:00,2025-11-03 12:04:00+09:00
1762146300,52182.89,52190.39,52180.39,52190.39,13,1000,0,2025-11-03 03:05:00+00:00,2025-11-03 12:05:00+09:00
1762146360,52190.39,52200.39,52190.39,52192.89,34,1000,0,2025-11-03 03:06:00+00:00,2025-11-03 12:06:00+09:00
1762146420,52192.89,52202.89,52192.89,52200.39,16,1000,0,2025-11-03 03:07:00+00:00,2025-11-03 12:07:00+09:00
1762146480,52200.39,52200.39,52187.89,52190.39,17,1000,0,2025-11-03 03:08:00+00:00,2025-11-03 12:08:00+09:00
1762146540,52192.89,52200.39,52190.39,52190.39,17,1000,0,2025-11-03 03:09:00+00:00,2025-11-03 12:09:00+09:00
1762146600,52190.39,52190.39,52180.39,52180.39,8,1000,0,2025-11-03 03:10:00+00:00,2025-11-03 12:10:00+09:00
1762146660,52180.39,52182.89,52175.39,52182.89,13,1000,0,2025-11-03 03:11:00+00:00,2025-11-03 12:11:00+09:00
1762146720,52180.39,52182.89,52170.39,52175.39,6,1000,0,2025-11-03 03:12:00+00:00,2025-11-03 12:12:00+09:00
1762146780,52175.39,52180.39,52170.39,52175.39,11,1000,0,2025-11-03 03:13:00+00:00,2025-11-03 12:13:00+09:00
1762146840,52175.39,52180.39,52167.89,52180.39,7,1000,0,2025-11-03 03:14:00+00:00,2025-11-03 12:14:00+09:00
1762146900,52180.39,52187.89,52180.39,52185.39,16,1000,0,2025-11-03 03:15:00+00:00,2025-11-03 12:15:00+09:00
1762146960,52182.89,52192.89,52180.39,52185.39,24,1000,0,2025-11-03 03:16:00+00:00,2025-11-03 12:16:00+09:00
1762147020,52185.39,52195.39,52185.39,52190.39,18,1000,0,2025-11-03 03:17:00+00:00,2025-11-03 12:17:00+09:00
1762147080,52190.39,52195.39,52185.39,52185.39,15,1000,0,2025-11-03 03:18:00+00:00,2025-11-03 12:18:00+09:00
1762147140,52185.39,52185.39,52175.39,52175.39,13,1000,0,2025-11-03 03:19:00+00:00,2025-11-03 12:19:00+09:00
1762147200,52175.39,52175.39,52167.89,52167.89,6,1000,0,2025-11-03 03:20:00+00:00,2025-11-03 12:20:00+09:00
1762147260,52167.89,52167.89,52150.39,52155.39,12,1000,0,2025-11-03 03:21:00+00:00,2025-11-03 12:21:00+09:00
1762147320,52155.39,52157.89,52145.39,52145.39,11,1000,0,2025-11-03 03:22:00+00:00,2025-11-03 12:22:00+09:00
1762147380,52145.39,52145.39,52130.39,52135.39,12,1000,0,2025-11-03 03:23:00+00:00,2025-11-03 12:23:00+09:00
1762147440,52135.39,52137.89,52127.89,52135.39,19,1000,0,2025-11-03 03:24:00+00:00,2025-11-03 12:24:00+09:00
1762147500,52135.39,52142.89,52135.39,52140.39,9,1000,0,2025-11-03 03:25:00+00:00,2025-11-03 12:25:00+09:00
1762147560,52140.39,52147.89,52132.89,52140.39,19,1000,0,2025-11-03 03:26:00+00:00,2025-11-03 12:26:00+09:00
1762147620,52140.39,52145.39,52137.89,52142.89,24,1000,0,2025-11-03 03:27:00+00:00,2025-11-03 12:27:00+09:00
1762147680,52145.39,52155.39,52145.39,52155.39,21,1000,0,2025-11-03 03:28:00+00:00,2025-11-03 12:28:00+09:00
1762147740,52152.89,52155.39,52152.89,52155.39,12,1000,0,2025-11-03 03:29:00+00:00,2025-11-03 12:29:00+09:00
1762147800,52157.89,52157.89,52140.39,52145.39,28,1000,0,2025-11-03 03:30:00+00:00,2025-11-03 12:30:00+09:00
1762147860,52145.39,52167.89,52145.39,52165.39,14,1000,0,2025-11-03 03:31:00+00:00,2025-11-03 12:31:00+09:00
1762147920,52165.39,52170.39,52165.39,52170.39,8,1000,0,2025-11-03 03:32:00+00:00,2025-11-03 12:32:00+09:00
1762147980,52167.89,52170.39,52160.39,52165.39,16,1000,0,2025-11-03 03:33:00+00:00,2025-11-03 12:33:00+09:00
1762148040,52165.39,52167.89,52155.39,52165.39,13,1000,0,2025-11-03 03:34:00+00:00,2025-11-03 12:34:00+09:00
1762148100,52165.39,52170.39,52162.89,52170.39,12,1000,0,2025-11-03 03:35:00+00:00,2025-11-03 12:35:00+09:00
1762148160,52165.39,52175.39,52165.39,52170.39,13,1000,0,2025-11-03 03:36:00+00:00,2025-11-03 12:36:00+09:00
1762148220,52170.39,52177.89,52165.39,52175.39,9,1000,0,2025-11-03 03:37:00+00:00,2025-11-03 12:37:00+09:00
1762148280,52177.89,52177.89,52167.89,52167.89,7,1000,0,2025-11-03 03:38:00+00:00,2025-11-03 12:38:00+09:00
1762148340,52167.89,52182.89,52167.89,52180.39,16,1000,0,2025-11-03 03:39:00+00:00,2025-11-03 12:39:00+09:00
1762148400,52180.39,52192.89,52180.39,52190.39,16,1000,0,2025-11-03 03:40:00+00:00,2025-11-03 12:40:00+09:00
1762148460,52190.39,52192.89,52180.39,52180.39,19,1000,0,2025-11-03 03:41:00+00:00,2025-11-03 12:41:00+09:00
1762148520,52180.39,52185.39,52175.39,52180.39,16,1000,0,2025-11-03 03:42:00+00:00,2025-11-03 12:42:00+09:00
1762148580,52180.39,52190.39,52180.39,52182.89,14,1000,0,2025-11-03 03:43:00+00:00,2025-11-03 12:43:00+09:00
1762148640,52182.89,52190.39,52180.39,52185.39,8,1000,0,2025-11-03 03:44:00+00:00,2025-11-03 12:44:00+09:00
1762148700,52180.39,52180.39,52165.39,52165.39,31,1000,0,2025-11-03 03:45:00+00:00,2025-11-03 12:45:00+09:00
1762148760,52165.39,52175.39,52162.89,52170.39,13,1000,0,2025-11-03 03:46:00+00:00,2025-11-03 12:46:00+09:00
1762148820,52170.39,52177.89,52167.89,52172.89,10,1000,0,2025-11-03 03:47:00+00:00,2025-11-03 12:47:00+09:00
1762148880,52172.89,52175.39,52170.39,52175.39,13,1000,0,2025-11-03 03:48:00+00:00,2025-11-03 12:48:00+09:00
1762148940,52175.39,52192.89,52175.39,52190.39,17,1000,0,2025-11-03 03:49:00+00:00,2025-11-03 12:49:00+09:00
1762149000,52190.39,52195.39,52190.39,52190.39,11,1000,0,2025-11-03 03:50:00+00:00,2025-11-03 12:50:00+09:00
1762149060,52195.39,52200.39,52190.39,52195.39,11,1000,0,2025-11-03 03:51:00+00:00,2025-11-03 12:51:00+09:00
1762149120,52195.39,52202.89,52195.39,52200.39,10,1000,0,2025-11-03 03:52:00+00:00,2025-11-03 12:52:00+09:00
1762149180,52200.39,52212.89,52200.39,52210.39,19,1000,0,2025-11-03 03:53:00+00:00,2025-11-03 12:53:00+09:00
1762149240,52210.39,52212.89,52205.39,52212.89,14,1000,0,2025-11-03 03:54:00+00:00,2025-11-03 12:54:00+09:00
1762149300,52210.39,52217.89,52210.39,52210.39,11,1000,0,2025-11-03 03:55:00+00:00,2025-11-03 12:55:00+09:00
1762149360,52212.89,52215.39,52210.39,52210.39,12,1000,0,2025-11-03 03:56:00+00:00,2025-11-03 12:56:00+09:00
1762149420,52212.89,52217.89,52212.89,52212.89,9,1000,0,2025-11-03 03:57:00+00:00,2025-11-03 12:57:00+09:00
1762149480,52212.89,52235.39,52212.89,52235.39,18,1000,0,2025-11-03 03:58:00+00:00,2025-11-03 12:58:00+09:00
1762149540,52235.39,52235.39,52230.39,52232.89,24,1000,0,2025-11-03 03:59:00+00:00,2025-11-03 12:59:00+09:00
1762149600,52232.89,52237.89,52230.39,52230.39,20,1000,0,2025-11-03 04:00:00+00:00,2025-11-03 13:00:00+09:00
1762149660,52230.39,52230.39,52212.89,52215.39,36,1000,0,2025-11-03 04:01:00+00:00,2025-11-03 13:01:00+09:00
1762149720,52215.39,52215.39,52205.39,52207.89,30,1000,0,2025-11-03 04:02:00+00:00,2025-11-03 13:02:00+09:00
1762149780,52210.39,52210.39,52200.39,52200.39,21,1000,0,2025-11-03 04:03:00+00:00,2025-11-03 13:03:00+09:00
1762149840,52202.89,52205.39,52187.89,52190.39,20,1000,0,2025-11-03 04:04:00+00:00,2025-11-03 13:04:00+09:00
1762149900,52190.39,52197.89,52190.39,52195.39,22,1000,0,2025-11-03 04:05:00+00:00,2025-11-03 13:05:00+09:00
1762149960,52195.39,52205.39,52190.39,52205.39,18,1000,0,2025-11-03 04:06:00+00:00,2025-11-03 13:06:00+09:00
1762150020,52205.39,52215.39,52205.39,52215.39,11,1000,0,2025-11-03 04:07:00+00:00,2025-11-03 13:07:00+09:00
1762150080,52215.39,52220.39,52212.89,52217.89,18,1000,0,2025-11-03 04:08:00+00:00,2025-11-03 13:08:00+09:00
1762150140,52215.39,52220.39,52205.39,52210.39,26,1000,0,2025-11-03 04:09:00+00:00,2025-11-03 13:09:00+09:00
1762150200,52210.39,52225.39,52205.39,52215.39,23,1000,0,2025-11-03 04:10:00+00:00,2025-11-03 13:10:00+09:00
1762150260,52215.39,52215.39,52207.89,52215.39,9,1000,0,2025-11-03 04:11:00+00:00,2025-11-03 13:11:00+09:00
1762150320,52212.89,52212.89,52210.39,52210.39,10,1000,0,2025-11-03 04:12:00+00:00,2025-11-03 13:12:00+09:00
1762150380,52210.39,52215.39,52205.39,52215.39,13,1000,0,2025-11-03 04:13:00+00:00,2025-11-03 13:13:00+09:00
1762150440,52215.39,52220.39,52215.39,52220.39,9,1000,0,2025-11-03 04:14:00+00:00,2025-11-03 13:14:00+09:00
1762150500,52220.39,52225.39,52217.89,52220.39,21,1000,0,2025-11-03 04:15:00+00:00,2025-11-03 13:15:00+09:00
1762150560,52220.39,52227.89,52215.39,52227.89,6,1000,0,2025-11-03 04:16:00+00:00,2025-11-03 13:16:00+09:00
1762150620,52227.89,52230.39,52222.89,52222.89,9,1000,0,2025-11-03 04:17:00+00:00,2025-11-03 13:17:00+09:00
1762150680,52222.89,52222.89,52215.39,52222.89,11,1000,0,2025-11-03 04:18:00+00:00,2025-11-03 13:18:00+09:00
1762150740,52220.39,52225.39,52220.39,52225.39,3,1000,0,2025-11-03 04:19:00+00:00,2025-11-03 13:19:00+09:00
1762150800,52225.39,52230.39,52222.89,52225.39,7,1000,0,2025-11-03 04:20:00+00:00,2025-11-03 13:20:00+09:00
1762150860,52227.89,52232.89,52225.39,52230.39,10,1000,0,2025-11-03 04:21:00+00:00,2025-11-03 13:21:00+09:00
1762150920,52230.39,52232.89,52230.39,52232.89,8,1000,0,2025-11-03 04:22:00+00:00,2025-11-03 13:22:00+09:00
1762150980,52232.89,52242.89,52232.89,52242.89,10,1000,0,2025-11-03 04:23:00+00:00,2025-11-03 13:23:00+09:00
1762151040,52242.89,52255.39,52242.89,52252.89,14,1000,0,2025-11-03 04:24:00+00:00,2025-11-03 13:24:00+09:00
1762151100,52255.39,52257.89,52250.39,52255.39,19,1000,0,2025-11-03 04:25:00+00:00,2025-11-03 13:25:00+09:00
1762151160,52252.89,52262.89,52252.89,52262.89,13,1000,0,2025-11-03 04:26:00+00:00,2025-11-03 13:26:00+09:00
1762151220,52262.89,52267.89,52262.89,52265.39,4,1000,0,2025-11-03 04:27:00+00:00,2025-11-03 13:27:00+09:00
1762151280,52265.39,52272.89,52262.89,52265.39,29,1000,0,2025-11-03 04:28:00+00:00,2025-11-03 13:28:00+09:00
1762151340,52265.39,52265.39,52250.39,52250.39,27,1000,0,2025-11-03 04:29:00+00:00,2025-11-03 13:29:00+09:00
1762151400,52252.89,52252.89,52235.39,52235.39,26,1000,0,2025-11-03 04:30:00+00:00,2025-11-03 13:30:00+09:00
1762151460,52230.39,52247.89,52230.39,52245.39,27,1000,0,2025-11-03 04:31:00+00:00,2025-11-03 13:31:00+09:00
1762151520,52245.39,52252.89,52245.39,52250.39,14,1000,0,2025-11-03 04:32:00+00:00,2025-11-03 13:32:00+09:00
1762151580,52250.39,52260.39,52247.89,52260.39,17,1000,0,2025-11-03 04:33:00+00:00,2025-11-03 13:33:00+09:00
1762151640,52257.89,52262.89,52255.39,52260.39,13,1000,0,2025-11-03 04:34:00+00:00,2025-11-03 13:34:00+09:00
1762151700,52260.39,52260.39,52255.39,52255.39,16,1000,0,2025-11-03 04:35:00+00:00,2025-11-03 13:35:00+09:00
1762151760,52255.39,52265.39,52255.39,52262.89,13,1000,0,2025-11-03 04:36:00+00:00,2025-11-03 13:36:00+09:00
1762151820,52262.89,52272.89,52262.89,52272.89,7,1000,0,2025-11-03 04:37:00+00:00,2025-11-03 13:37:00+09:00
1762151880,52272.89,52272.89,52270.39,52270.39,4,1000,0,2025-11-03 04:38:00+00:00,2025-11-03 13:38:00+09:00
1762151940,52272.89,52285.39,52272.89,52280.39,12,1000,0,2025-11-03 04:39:00+00:00,2025-11-03 13:39:00+09:00
1762152000,52280.39,52292.89,52280.39,52290.39,23,1000,0,2025-11-03 04:40:00+00:00,2025-11-03 13:40:00+09:00
1762152060,52285.39,52287.89,52275.39,52282.89,19,1000,0,2025-11-03 04:41:00+00:00,2025-11-03 13:41:00+09:00
1762152120,52282.89,52287.89,52280.39,52282.89,9,1000,0,2025-11-03 04:42:00+00:00,2025-11-03 13:42:00+09:00
1762152180,52282.89,52285.39,52260.39,52260.39,23,1000,0,2025-11-03 04:43:00+00:00,2025-11-03 13:43:00+09:00
1762152240,52260.39,52260.39,52250.39,52255.39,19,1000,0,2025-11-03 04:44:00+00:00,2025-11-03 13:44:00+09:00
1762152300,52255.39,52262.89,52255.39,52257.89,10,1000,0,2025-11-03 04:45:00+00:00,2025-11-03 13:45:00+09:00
1762152360,52257.89,52257.89,52245.39,52245.39,15,1000,0,2025-11-03 04:46:00+00:00,2025-11-03 13:46:00+09:00
1762152420,52245.39,52245.39,52235.39,52240.39,18,1000,0,2025-11-03 04:47:00+00:00,2025-11-03 13:47:00+09:00
1762152480,52240.39,52242.89,52235.39,52242.89,7,1000,0,2025-11-03 04:48:00+00:00,2025-11-03 13:48:00+09:00
1762152540,52242.89,52255.39,52240.39,52255.39,10,1000,0,2025-11-03 04:49:00+00:00,2025-11-03 13:49:00+09:00
1762152600,52255.39,52265.39,52255.39,52265.39,19,1000,0,2025-11-03 04:50:00+00:00,2025-11-03 13:50:00+09:00
1762152660,52262.89,52265.39,52260.39,52260.39,13,1000,0,2025-11-03 04:51:00+00:00,2025-11-03 13:51:00+09:00
1762152720,52260.39,52260.39,52255.39,52260.39,9,1000,0,2025-11-03 04:52:00+00:00,2025-11-03 13:52:00+09:00
1762152780,52260.39,52267.89,52260.39,52267.89,12,1000,0,2025-11-03 04:53:00+00:00,2025-11-03 13:53:00+09:00
1762152840,52267.89,52270.39,52265.39,52270.39,10,1000,0,2025-11-03 04:54:00+00:00,2025-11-03 13:54:00+09:00
1762152900,52270.39,52270.39,52265.39,52267.89,13,1000,0,2025-11-03 04:55:00+00:00,2025-11-03 13:55:00+09:00
1762152960,52267.89,52267.89,52252.89,52255.39,19,1000,0,2025-11-03 04:56:00+00:00,2025-11-03 13:56:00+09:00
1762153020,52257.89,52262.89,52252.89,52260.39,16,1000,0,2025-11-03 04:57:00+00:00,2025-11-03 13:57:00+09:00
1762153080,52260.39,52270.39,52257.89,52267.89,10,1000,0,2025-11-03 04:58:00+00:00,2025-11-03 13:58:00+09:00
1762153140,52270.39,52272.89,52267.89,52267.89,14,1000,0,2025-11-03 04:59:00+00:00,2025-11-03 13:59:00+09:00
1762153200,52267.89,52280.39,52267.89,52277.89,26,1000,0,2025-11-03 05:00:00+00:00,2025-11-03 14:00:00+09:00
1762153260,52277.89,52277.89,52267.89,52275.39,20,1000,0,2025-11-03 05:01:00+00:00,2025-11-03 14:01:00+09:00
1762153320,52272.89,52280.39,52262.89,52270.39,27,1000,0,2025-11-03 05:02:00+00:00,2025-11-03 14:02:00+09:00
1762153380,52270.39,52277.89,52270.39,52275.39,13,1000,0,2025-11-03 05:03:00+00:00,2025-11-03 14:03:00+09:00
1762153440,52275.39,52292.89,52275.39,52290.39,23,1000,0,2025-11-03 05:04:00+00:00,2025-11-03 14:04:00+09:00
1762153500,52287.89,52292.89,52277.89,52280.39,22,1000,0,2025-11-03 05:05:00+00:00,2025-11-03 14:05:00+09:00
1762153560,52277.89,52285.39,52275.39,52277.89,31,1000,0,2025-11-03 05:06:00+00:00,2025-11-03 14:06:00+09:00
1762153620,52277.89,52290.39,52277.89,52285.39,16,1000,0,2025-11-03 05:07:00+00:00,2025-11-03 14:07:00+09:00
1762153680,52282.89,52285.39,52275.39,52280.39,17,1000,0,2025-11-03 05:08:00+00:00,2025-11-03 14:08:00+09:00
1762153740,52277.89,52290.39,52277.89,52287.89,27,1000,0,2025-11-03 05:09:00+00:00,2025-11-03 14:09:00+09:00
1762153800,52287.89,52290.39,52275.39,52280.39,39,1000,0,2025-11-03 05:10:00+00:00,2025-11-03 14:10:00+09:00
1762153860,52280.39,52285.39,52280.39,52282.89,24,1000,0,2025-11-03 05:11:00+00:00,2025-11-03 14:11:00+09:00
1762153920,52282.89,52285.39,52265.39,52265.39,20,1000,0,2025-11-03 05:12:00+00:00,2025-11-03 14:12:00+09:00
1762153980,52265.39,52267.89,52265.39,52265.39,9,1000,0,2025-11-03 05:13:00+00:00,2025-11-03 14:13:00+09:00
1762154040,52265.39,52270.39,52265.39,52267.89,8,1000,0,2025-11-03 05:14:00+00:00,2025-11-03 14:14:00+09:00
1762154100,52267.89,52272.89,52265.39,52270.39,10,1000,0,2025-11-03 05:15:00+00:00,2025-11-03 14:15:00+09:00
1762154160,52270.39,52272.89,52257.89,52257.89,13,1000,0,2025-11-03 05:16:00+00:00,2025-11-03 14:16:00+09:00
1762154220,52257.89,52265.39,52245.39,52245.39,16,1000,0,2025-11-03 05:17:00+00:00,2025-11-03 14:17:00+09:00
1762154280,52245.39,52247.89,52232.89,52232.89,23,1000,0,2025-11-03 05:18:00+00:00,2025-11-03 14:18:00+09:00
1762154340,52232.89,52242.89,52232.89,52242.89,17,1000,0,2025-11-03 05:19:00+00:00,2025-11-03 14:19:00+09:00
1762154400,52242.89,52245.39,52235.39,52245.39,13,1000,0,2025-11-03 05:20:00+00:00,2025-11-03 14:20:00+09:00
1762154460,52245.39,52245.39,52235.39,52235.39,17,1000,0,2025-11-03 05:21:00+00:00,2025-11-03 14:21:00+09:00
1762154520,52240.39,52242.89,52235.39,52240.39,19,1000,0,2025-11-03 05:22:00+00:00,2025-11-03 14:22:00+09:00
1762154580,52240.39,52242.89,52230.39,52242.89,14,1000,0,2025-11-03 05:23:00+00:00,2025-11-03 14:23:00+09:00
1762154640,52245.39,52255.39,52245.39,52250.39,21,1000,0,2025-11-03 05:24:00+00:00,2025-11-03 14:24:00+09:00
1762154700,52250.39,52265.39,52250.39,52262.89,15,1000,0,2025-11-03 05:25:00+00:00,2025-11-03 14:25:00+09:00
1762154760,52262.89,52277.89,52260.39,52275.39,17,1000,0,2025-11-03 05:26:00+00:00,2025-11-03 14:26:00+09:00
1762154820,52275.39,52280.39,52272.89,52275.39,11,1000,0,2025-11-03 05:27:00+00:00,2025-11-03 14:27:00+09:00
1762154880,52275.39,52287.89,52275.39,52285.39,15,1000,0,2025-11-03 05:28:00+00:00,2025-11-03 14:28:00+09:00
1762154940,52285.39,52297.89,52282.89,52295.39,28,1000,0,2025-11-03 05:29:00+00:00,2025-11-03 14:29:00+09:00
1762155000,52295.39,52297.89,52292.89,52295.39,23,1000,0,2025-11-03 05:30:00+00:00,2025-11-03 14:30:00+09:00
1762155060,52295.39,52297.89,52287.89,52287.89,28,1000,0,2025-11-03 05:31:00+00:00,2025-11-03 14:31:00+09:00
1762155120,52287.89,52287.89,52282.89,52285.39,12,1000,0,2025-11-03 05:32:00+00:00,2025-11-03 14:32:00+09:00
1762155180,52285.39,52290.39,52282.89,52290.39,13,1000,0,2025-11-03 05:33:00+00:00,2025-11-03 14:33:00+09:00
1762155240,52290.39,52292.89,52285.39,52287.89,9,1000,0,2025-11-03 05:34:00+00:00,2025-11-03 14:34:00+09:00
1762155300,52285.39,52285.39,52277.89,52280.39,19,1000,0,2025-11-03 05:35:00+00:00,2025-11-03 14:35:00+09:00
1762155360,52280.39,52290.39,52280.39,52290.39,7,1000,0,2025-11-03 05:36:00+00:00,2025-11-03 14:36:00+09:00
1762155420,52292.89,52302.89,52292.89,52302.89,31,1000,0,2025-11-03 05:37:00+00:00,2025-11-03 14:37:00+09:00
1762155480,52302.89,52317.89,52302.89,52315.39,27,1000,0,2025-11-03 05:38:00+00:00,2025-11-03 14:38:00+09:00
1762155540,52317.89,52322.89,52307.89,52307.89,22,1000,0,2025-11-03 05:39:00+00:00,2025-11-03 14:39:00+09:00
1762155600,52307.89,52307.89,52300.39,52302.89,27,1000,0,2025-11-03 05:40:00+00:00,2025-11-03 14:40:00+09:00
1762155660,52302.89,52302.89,52290.39,52290.39,20,1000,0,2025-11-03 05:41:00+00:00,2025-11-03 14:41:00+09:00
1762155720,52290.39,52302.89,52290.39,52302.89,20,1000,0,2025-11-03 05:42:00+00:00,2025-11-03 14:42:00+09:00
1762155780,52302.89,52327.89,52300.39,52327.89,27,1000,0,2025-11-03 05:43:00+00:00,2025-11-03 14:43:00+09:00
1762155840,52327.89,52330.39,52320.39,52322.89,20,1000,0,2025-11-03 05:44:00+00:00,2025-11-03 14:44:00+09:00
1762155900,52322.89,52322.89,52305.39,52305.39,16,1000,0,2025-11-03 05:45:00+00:00,2025-11-03 14:45:00+09:00
1762155960,52305.39,52305.39,52302.89,52302.89,2,1000,0,2025-11-03 05:46:00+00:00,2025-11-03 14:46:00+09:00
1762156020,52302.89,52310.39,52297.89,52310.39,18,1000,0,2025-11-03 05:47:00+00:00,2025-11-03 14:47:00+09:00
1762156080,52310.39,52317.89,52310.39,52317.89,11,1000,0,2025-11-03 05:48:00+00:00,2025-11-03 14:48:00+09:00
1762156140,52317.89,52317.89,52307.89,52310.39,14,1000,0,2025-11-03 05:49:00+00:00,2025-11-03 14:49:00+09:00
1762156200,52310.39,52312.89,52305.39,52305.39,13,1000,0,2025-11-03 05:50:00+00:00,2025-11-03 14:50:00+09:00
1762156260,52305.39,52312.89,52300.39,52312.89,17,1000,0,2025-11-03 05:51:00+00:00,2025-11-03 14:51:00+09:00
1762156320,52312.89,52312.89,52302.89,52302.89,13,1000,0,2025-11-03 05:52:00+00:00,2025-11-03 14:52:00+09:00
